lat,long,subbasin
45.9043,-83.4871,0a
45.9133,-83.4874,0a
45.9131,-83.5004,0a
45.9222,-83.5007,0a
45.9312,-83.5009,0a
45.9402,-83.5012,0a
45.9404,-83.4882,0a
45.9494,-83.4885,0a
45.9496,-83.4755,0a
45.9586,-83.4758,0a
45.9677,-83.4761,0a
45.9678,-83.4631,0a
45.9769,-83.4634,0a
45.9859,-83.4636,0a
45.9861,-83.4507,0a
45.9951,-83.4509,0a
45.9949,-83.4639,0a
46.0039,-83.4642,0a
46.0038,-83.4772,0a
46.0036,-83.4902,0a
46.0034,-83.5032,0a
46.0124,-83.5035,0a
46.0122,-83.5164,0a
46.0212,-83.5167,0a
46.021,-83.5297,0a
46.0301,-83.53,0a
46.0391,-83.5303,0a
46.0481,-83.5306,0a
46.0571,-83.5309,0a
46.0569,-83.5439,0a
46.066,-83.5442,0a
46.0658,-83.5572,0a
46.0748,-83.5575,0a
46.0838,-83.5577,0a
46.0928,-83.558,0a
46.0926,-83.5711,0a
46.0924,-83.5841,0a
46.0922,-83.5971,0a
46.1012,-83.5974,0a
46.101,-83.6104,0a
46.1008,-83.6234,0a
46.1006,-83.6364,0a
46.1004,-83.6494,0a
46.1002,-83.6625,0a
46.1,-83.6755,0a
46.0998,-83.6885,0a
46.0996,-83.7015,0a
46.0905,-83.7012,0a
46.0815,-83.7009,0a
46.0817,-83.6879,0a
46.0819,-83.6749,0a
46.0729,-83.6746,0a
46.0731,-83.6615,0a
46.0641,-83.6612,0a
46.0551,-83.6609,0a
46.0461,-83.6606,0a
46.037,-83.6603,0a
46.0368,-83.6733,0a
46.0366,-83.6863,0a
46.0364,-83.6993,0a
46.0362,-83.7123,0a
46.0271,-83.712,0a
46.0269,-83.725,0a
46.0267,-83.738,0a
46.0177,-83.7377,0a
46.0175,-83.7507,0a
46.0084,-83.7504,0a
46.0082,-83.7634,0a
46.008,-83.7764,0a
45.999,-83.776,0a
45.9899,-83.7757,0a
45.9897,-83.7887,0a
45.9895,-83.8017,0a
45.9985,-83.802,0a
46.0075,-83.8024,0a
46.0073,-83.8153,0a
46.0163,-83.8157,0a
46.0166,-83.8027,0a
46.0256,-83.803,0a
46.0254,-83.816,0a
46.0251,-83.829,0a
46.0161,-83.8287,0a
46.0159,-83.8417,0a
46.0156,-83.8547,0a
46.0066,-83.8543,0a
45.9976,-83.854,0a
45.9886,-83.8537,0a
45.9883,-83.8666,0a
45.9793,-83.8663,0a
45.9703,-83.866,0a
45.9701,-83.879,0a
45.9791,-83.8793,0a
45.9881,-83.8796,0a
45.9971,-83.88,0a
46.0061,-83.8803,0a
46.0059,-83.8933,0a
46.0149,-83.8937,0a
46.0147,-83.9066,0a
46.0237,-83.907,0a
46.0235,-83.92,0a
46.0232,-83.933,0a
46.023,-83.946,0a
46.0227,-83.959,0a
46.0225,-83.972,0a
