lat,long,subbasin
46.6227,-90.2362,4
46.623,-90.2231,4
46.6233,-90.21,4
46.6322,-90.2104,4
46.6325,-90.1973,4
46.6328,-90.1842,4
46.6331,-90.1711,4
46.642,-90.1715,4
46.6423,-90.1584,4
46.6426,-90.1453,4
46.6428,-90.1322,4
46.6518,-90.1326,4
46.6521,-90.1195,4
46.6523,-90.1063,4
46.6526,-90.0932,4
46.6529,-90.0801,4
46.6619,-90.0805,4
46.6621,-90.0674,4
46.6624,-90.0543,4
46.6626,-90.0412,4
46.6629,-90.0281,4
46.6719,-90.0284,4
46.6721,-90.0153,4
46.6811,-90.0157,4
46.6813,-90.0025,4
46.6903,-90.0029,4
46.6906,-89.9898,4
46.6996,-89.9901,4
46.6998,-89.977,4
46.7088,-89.9774,4
46.7091,-89.9643,4
46.7093,-89.9511,4
46.7183,-89.9515,4
46.7185,-89.9384,4
46.7275,-89.9387,4
46.7278,-89.9256,4
46.7368,-89.9259,4
46.737,-89.9128,4
46.746,-89.9131,4
46.7462,-89.9,4
46.7552,-89.9004,4
46.7555,-89.8872,4
46.7645,-89.8876,4
46.7647,-89.8744,4
46.7737,-89.8748,4
46.7739,-89.8616,4
46.7829,-89.862,4
46.7919,-89.8623,4
46.7921,-89.8492,4
46.7924,-89.836,4
46.8014,-89.8363,4
46.8016,-89.8232,4
46.8018,-89.8101,4
46.8108,-89.8104,4
46.811,-89.7972,4
46.8113,-89.7841,4
46.8203,-89.7844,4
46.8205,-89.7713,4
46.8207,-89.7581,4
46.8209,-89.745,4
46.8211,-89.7318,4
46.8213,-89.7187,4
46.8216,-89.7055,4
46.8218,-89.6924,4
46.822,-89.6792,4
46.8222,-89.666,4
46.8224,-89.6529,4
46.8226,-89.6397,4
46.8228,-89.6266,4
46.823,-89.6134,4
46.8232,-89.6003,4
46.8234,-89.5871,4
46.8236,-89.574,4
46.8326,-89.5743,4
46.8328,-89.5611,4
46.833,-89.548,4
46.8332,-89.5348,4
46.8334,-89.5217,4
46.8336,-89.5085,4
46.8426,-89.5088,4
46.8428,-89.4956,4
46.8338,-89.4953,4
46.8339,-89.4822,4
46.8341,-89.469,4
46.8343,-89.4559,4
46.8345,-89.4427,4
46.8347,-89.4296,4
46.8437,-89.4298,4
46.8439,-89.4167,4
46.844,-89.4035,4
46.8442,-89.3904,4
46.8532,-89.3906,4
46.8534,-89.3775,4
46.8536,-89.3643,4
46.8626,-89.3646,4
46.8627,-89.3514,4
46.8629,-89.3382,4
46.8719,-89.3385,4
46.8721,-89.3253,4
46.8631,-89.3251,4
46.8541,-89.3248,4
46.8539,-89.338,4
46.8449,-89.3377,4
46.8359,-89.3375,4
46.8269,-89.3372,4
46.8179,-89.337,4
46.8089,-89.3367,4
46.7999,-89.3365,4
46.7909,-89.3362,4
46.7819,-89.336,4
46.7729,-89.3357,4
46.7639,-89.3355,4
46.7549,-89.3352,4
46.7551,-89.3221,4
46.7461,-89.3219,4
46.7463,-89.3087,4
46.7373,-89.3085,4
46.7374,-89.2954,4
46.7284,-89.2951,4
46.7286,-89.282,4
46.7196,-89.2817,4
46.7198,-89.2686,4
46.7199,-89.2555,4
46.7109,-89.2553,4
46.7019,-89.255,4
46.6929,-89.2548,4
46.6839,-89.2546,4
46.6838,-89.2677,4
46.6836,-89.2808,4
46.6834,-89.2939,4
46.6833,-89.307,4
46.6831,-89.3201,4
46.6829,-89.3333,4
46.6828,-89.3464,4
46.6738,-89.3461,4
46.6736,-89.3593,4
46.6734,-89.3724,4
46.6733,-89.3855,4
46.6643,-89.3852,4
46.6641,-89.3983,4
46.6731,-89.3986,4
46.6729,-89.4117,4
46.6639,-89.4115,4
46.6637,-89.4246,4
46.6635,-89.4377,4
46.6725,-89.4379,4
46.6724,-89.4511,4
46.6814,-89.4513,4
46.6904,-89.4516,4
46.6902,-89.4647,4
46.6992,-89.465,4
46.699,-89.4781,4
46.6988,-89.4912,4
46.6898,-89.491,4
46.6808,-89.4907,4
46.6718,-89.4904,4
46.6628,-89.4901,4
46.6626,-89.5032,4
46.6624,-89.5164,4
46.6534,-89.5161,4
46.6532,-89.5292,4
46.6442,-89.5289,4
46.644,-89.542,4
46.6351,-89.5417,4
46.6261,-89.5415,4
46.6259,-89.5546,4
46.6169,-89.5543,4
46.6167,-89.5674,4
46.6077,-89.5671,4
46.6075,-89.5802,4
46.6073,-89.5933,4
46.5983,-89.593,4
46.5981,-89.6061,4
46.5891,-89.6058,4
46.5889,-89.6189,4
46.5799,-89.6186,4
46.5797,-89.6317,4
46.5887,-89.632,4
46.5885,-89.6451,4
46.5975,-89.6454,4
46.5973,-89.6585,4
46.6063,-89.6588,4
46.6061,-89.6719,4
46.5971,-89.6716,4
46.5968,-89.6847,4
46.5879,-89.6844,4
46.5789,-89.6841,4
46.5699,-89.6838,4
46.5609,-89.6835,4
46.5607,-89.6966,4
46.5517,-89.6963,4
46.5427,-89.6959,4
46.5337,-89.6956,4
46.5247,-89.6953,4
46.5157,-89.695,4
46.5067,-89.6947,4
46.5069,-89.6816,4
46.4979,-89.6813,4
46.4981,-89.6683,4
46.4891,-89.668,4
46.4893,-89.6549,4
46.4803,-89.6546,4
46.4713,-89.6543,4
46.4715,-89.6412,4
46.4625,-89.6409,4
46.4627,-89.6279,4
46.4537,-89.6276,4
46.4539,-89.6145,4
46.4449,-89.6142,4
46.4359,-89.6139,4
46.4361,-89.6009,4
46.4271,-89.6006,4
46.4181,-89.6003,4
46.4091,-89.6,4
46.4089,-89.6131,4
46.3999,-89.6128,4
46.3909,-89.6125,4
46.3819,-89.6122,4
46.3817,-89.6252,4
46.3727,-89.6249,4
46.3725,-89.638,4
46.3635,-89.6377,4
46.3633,-89.6507,4
46.3543,-89.6504,4
46.3453,-89.6501,4
46.3456,-89.6371,4
46.3366,-89.6368,4
46.3368,-89.6238,4
46.3278,-89.6235,4
46.3188,-89.6232,4
46.319,-89.6102,4
46.31,-89.6099,4
46.3102,-89.5968,4
46.3104,-89.5838,4
46.3014,-89.5835,4
46.3016,-89.5705,4
46.3018,-89.5575,4
46.302,-89.5445,4
46.293,-89.5442,4
46.2931,-89.5311,4
46.2841,-89.5309,4
46.2751,-89.5306,4
46.2662,-89.5303,4
46.2572,-89.53,4
46.257,-89.5431,4
46.248,-89.5428,4
46.239,-89.5425,4
46.2388,-89.5555,4
46.2298,-89.5552,4
46.2208,-89.555,4
46.2118,-89.5547,4
46.212,-89.5417,4
46.203,-89.5414,4
46.2032,-89.5284,4
46.1942,-89.5281,4
46.1852,-89.5278,4
46.1762,-89.5276,4
46.176,-89.5406,4
46.167,-89.5403,4
46.1668,-89.5533,4
46.1666,-89.5663,4
46.1664,-89.5793,4
46.1662,-89.5923,4
46.0968,-89.4083,5
46.1058,-89.4086,5
46.1148,-89.4088,5
46.1238,-89.4091,5
46.1328,-89.4093,5
46.1327,-89.4223,5
46.1325,-89.4353,5
46.1415,-89.4356,5
46.1413,-89.4485,5
46.1503,-89.4488,5
46.1501,-89.4618,5
46.1499,-89.4748,5
46.1589,-89.475,5
46.1587,-89.488,5
46.1586,-89.501,5
46.1584,-89.514,5
46.1674,-89.5143,5
46.1672,-89.5273,5
46.1762,-89.5276,5
46.1852,-89.5278,5
46.1942,-89.5281,5
46.2032,-89.5284,5
46.203,-89.5414,5
46.212,-89.5417,5
46.2118,-89.5547,5
46.2208,-89.555,5
46.2298,-89.5552,5
46.2388,-89.5555,5
46.239,-89.5425,5
46.248,-89.5428,5
46.257,-89.5431,5
46.2572,-89.53,5
46.2662,-89.5303,5
46.2751,-89.5306,5
46.2841,-89.5309,5
46.2931,-89.5311,5
46.293,-89.5442,5
46.302,-89.5445,5
46.3018,-89.5575,5
46.3016,-89.5705,5
46.3014,-89.5835,5
46.3104,-89.5838,5
46.3102,-89.5968,5
46.31,-89.6099,5
46.319,-89.6102,5
46.3188,-89.6232,5
46.3278,-89.6235,5
46.3368,-89.6238,5
46.3366,-89.6368,5
46.3456,-89.6371,5
46.3453,-89.6501,5
46.3543,-89.6504,5
46.3633,-89.6507,5
46.3635,-89.6377,5
46.3725,-89.638,5
46.3727,-89.6249,5
46.3817,-89.6252,5
46.3819,-89.6122,5
46.3909,-89.6125,5
46.3999,-89.6128,5
46.4089,-89.6131,5
46.4091,-89.6,5
46.4181,-89.6003,5
46.4271,-89.6006,5
46.4361,-89.6009,5
46.4359,-89.6139,5
46.4449,-89.6142,5
46.4539,-89.6145,5
46.4537,-89.6276,5
46.4627,-89.6279,5
46.4625,-89.6409,5
46.4715,-89.6412,5
46.4713,-89.6543,5
46.4803,-89.6546,5
46.4893,-89.6549,5
46.4891,-89.668,5
46.4981,-89.6683,5
46.4979,-89.6813,5
46.5069,-89.6816,5
46.5067,-89.6947,5
46.5157,-89.695,5
46.5247,-89.6953,5
46.5337,-89.6956,5
46.5427,-89.6959,5
46.5517,-89.6963,5
46.5607,-89.6966,5
46.5609,-89.6835,5
46.5699,-89.6838,5
46.5789,-89.6841,5
46.5879,-89.6844,5
46.5968,-89.6847,5
46.5971,-89.6716,5
46.6061,-89.6719,5
46.6063,-89.6588,5
46.5973,-89.6585,5
46.5975,-89.6454,5
46.5885,-89.6451,5
46.5887,-89.632,5
46.5797,-89.6317,5
46.5799,-89.6186,5
46.5889,-89.6189,5
46.5891,-89.6058,5
46.5981,-89.6061,5
46.5983,-89.593,5
46.6073,-89.5933,5
46.6075,-89.5802,5
46.6077,-89.5671,5
46.6167,-89.5674,5
46.6169,-89.5543,5
46.6259,-89.5546,5
46.6261,-89.5415,5
46.6351,-89.5417,5
46.644,-89.542,5
46.6442,-89.5289,5
46.6532,-89.5292,5
46.6534,-89.5161,5
46.6624,-89.5164,5
46.6626,-89.5032,5
46.6628,-89.4901,5
46.6718,-89.4904,5
46.6808,-89.4907,5
46.6898,-89.491,5
46.6988,-89.4912,5
46.699,-89.4781,5
46.6992,-89.465,5
46.6902,-89.4647,5
46.6904,-89.4516,5
46.6814,-89.4513,5
46.6724,-89.4511,5
46.6725,-89.4379,5
46.6635,-89.4377,5
46.6637,-89.4246,5
46.6639,-89.4115,5
46.6729,-89.4117,5
46.6731,-89.3986,5
46.6641,-89.3983,5
46.6643,-89.3852,5
46.6733,-89.3855,5
46.6734,-89.3724,5
46.6736,-89.3593,5
46.6738,-89.3461,5
46.6828,-89.3464,5
46.6829,-89.3333,5
46.6831,-89.3201,5
46.6833,-89.307,5
46.6834,-89.2939,5
46.6836,-89.2808,5
46.6838,-89.2677,5
46.6839,-89.2546,5
46.6929,-89.2548,5
46.7019,-89.255,5
46.7109,-89.2553,5
46.7199,-89.2555,5
46.7198,-89.2686,5
46.7196,-89.2817,5
46.7286,-89.282,5
46.7284,-89.2951,5
46.7374,-89.2954,5
46.7373,-89.3085,5
46.7463,-89.3087,5
46.7461,-89.3219,5
46.7551,-89.3221,5
46.7549,-89.3352,5
46.7639,-89.3355,5
46.7729,-89.3357,5
46.7819,-89.336,5
46.7909,-89.3362,5
46.7999,-89.3365,5
46.8089,-89.3367,5
46.8179,-89.337,5
46.8269,-89.3372,5
46.8359,-89.3375,5
46.8449,-89.3377,5
46.8539,-89.338,5
46.8541,-89.3248,5
46.8631,-89.3251,5
46.8632,-89.3119,5
46.8722,-89.3122,5
46.8724,-89.299,5
46.8634,-89.2987,5
46.8636,-89.2856,5
46.8546,-89.2853,5
46.8547,-89.2722,5
46.8457,-89.2719,5
46.8367,-89.2717,5
46.8277,-89.2715,5
46.8279,-89.2583,5
46.8189,-89.2581,5
46.8191,-89.2449,5
46.8101,-89.2447,5
46.8011,-89.2445,5
46.8012,-89.2313,5
46.7922,-89.2311,5
46.7924,-89.2179,5
46.7834,-89.2177,5
46.7835,-89.2046,5
46.7837,-89.1914,5
46.7747,-89.1912,5
46.7749,-89.1781,5
46.7659,-89.1778,5
46.7569,-89.1776,5
46.757,-89.1645,5
46.748,-89.1643,5
46.739,-89.164,5
46.7392,-89.1509,5
46.7302,-89.1507,5
46.7303,-89.1376,5
46.7305,-89.1244,5
46.7395,-89.1246,5
46.7396,-89.1115,5
46.7486,-89.1117,5
46.7487,-89.0986,5
46.7577,-89.0988,5
46.7579,-89.0856,5
46.7669,-89.0859,5
46.767,-89.0727,5
46.7672,-89.0596,5
46.7582,-89.0594,5
46.7583,-89.0462,5
46.7584,-89.0331,5
46.7494,-89.0329,5
46.7404,-89.0327,5
46.7406,-89.0196,5
46.7316,-89.0194,5
46.7317,-89.0062,5
46.7227,-89.006,5
46.7228,-88.9929,5
46.723,-88.9798,5
46.714,-88.9796,5
46.7141,-88.9665,5
46.7142,-88.9533,5
46.7144,-88.9402,5
46.7145,-88.9271,5
46.7055,-88.9269,5
46.7056,-88.9138,5
46.7057,-88.9007,5
46.6967,-88.9005,5
46.6877,-88.9003,5
46.6787,-88.9001,5
46.6697,-88.9,5
46.6698,-88.8868,5
46.67,-88.8737,5
46.661,-88.8736,5
46.6611,-88.8604,5
46.6612,-88.8473,5
46.6522,-88.8472,5
46.6432,-88.847,5
46.6342,-88.8468,5
46.6252,-88.8467,5
46.6253,-88.8336,5
46.6163,-88.8334,5
46.6073,-88.8332,5
46.6074,-88.8201,5
46.5984,-88.82,5
46.5985,-88.8069,5
46.5895,-88.8067,5
46.5805,-88.8066,5
46.5806,-88.7935,5
46.5716,-88.7933,5
46.5717,-88.7802,5
46.5627,-88.7801,5
46.5628,-88.767,5
46.5538,-88.7668,5
46.5448,-88.7667,5
46.5358,-88.7665,5
46.5359,-88.7534,5
46.5269,-88.7533,5
46.5179,-88.7531,5
46.5089,-88.753,5
46.4999,-88.7528,5
46.5,-88.7397,5
46.491,-88.7396,5
46.4911,-88.7265,5
46.4821,-88.7264,5
46.4731,-88.7262,5
46.4732,-88.7132,5
46.4642,-88.713,5
46.4552,-88.7129,5
46.4462,-88.7127,5
46.4372,-88.7126,5
46.4282,-88.7125,5
46.4283,-88.6994,5
46.4193,-88.6993,5
46.4103,-88.6991,5
46.4013,-88.699,5
46.3923,-88.6988,5
46.3833,-88.6987,5
46.3743,-88.6986,5
46.3744,-88.6855,5
46.3654,-88.6854,5
46.3564,-88.6852,5
46.3474,-88.6851,5
46.3475,-88.6721,5
46.3385,-88.6719,5
46.3295,-88.6718,5
46.3205,-88.6717,5
46.3204,-88.6847,5
46.3294,-88.6848,5
46.3293,-88.6979,5
46.3292,-88.7109,5
46.3382,-88.711,5
46.3381,-88.7241,5
46.3471,-88.7242,5
46.347,-88.7373,5
46.3469,-88.7503,5
46.3559,-88.7504,5
46.3558,-88.7635,5
46.3648,-88.7636,5
46.3647,-88.7767,5
46.3646,-88.7897,5
46.3556,-88.7896,5
46.3555,-88.8026,5
46.3645,-88.8028,5
46.3644,-88.8158,5
46.3643,-88.8288,5
46.3733,-88.829,5
46.3732,-88.8421,5
46.3731,-88.8551,5
46.373,-88.8681,5
46.364,-88.868,5
46.3638,-88.881,5
46.3637,-88.8941,5
46.3636,-88.9071,5
46.3635,-88.9202,5
46.3634,-88.9332,5
46.3544,-88.933,5
46.3542,-88.9461,5
46.3452,-88.9459,5
46.3362,-88.9457,5
46.3361,-88.9587,5
46.3271,-88.9585,5
46.3181,-88.9584,5
46.318,-88.9714,5
46.309,-88.9712,5
46.3091,-88.9582,5
46.3001,-88.958,5
46.2911,-88.9578,5
46.2821,-88.9576,5
46.2822,-88.9446,5
46.2732,-88.9444,5
46.2642,-88.9443,5
46.2552,-88.9441,5
46.2462,-88.9439,5
46.2461,-88.9569,5
46.246,-88.9699,5
46.237,-88.9697,5
46.228,-88.9696,5
46.2279,-88.9826,5
46.2189,-88.9824,5
46.2187,-88.9954,5
46.2097,-88.9952,5
46.2096,-89.0082,5
46.2006,-89.008,5
46.2005,-89.021,5
46.2003,-89.034,5
46.2002,-89.047,5
46.2001,-89.06,5
46.1999,-89.073,5
46.1998,-89.086,5
46.1908,-89.0858,5
46.1906,-89.0988,5
46.1905,-89.1118,5
46.1815,-89.1116,5
46.1814,-89.1246,5
46.1812,-89.1376,5
46.1811,-89.1506,5
46.1721,-89.1504,5
46.1719,-89.1634,5
46.1718,-89.1764,5
46.1808,-89.1766,5
46.1806,-89.1896,5
46.1805,-89.2026,5
46.1803,-89.2156,5
46.1893,-89.2158,5
46.1892,-89.2289,5
46.1982,-89.2291,5
46.198,-89.2421,5
46.207,-89.2423,5
46.2068,-89.2553,5
46.2067,-89.2683,5
46.2065,-89.2813,5
46.2064,-89.2943,5
46.1974,-89.2941,5
46.1972,-89.3071,5
46.1882,-89.3069,5
46.188,-89.3199,5
46.179,-89.3196,5
46.1789,-89.3326,5
46.1699,-89.3324,5
46.1609,-89.3321,5
46.1607,-89.3451,5
46.1517,-89.3449,5
46.1515,-89.3579,5
46.1425,-89.3576,5
46.1335,-89.3574,5
46.1245,-89.3571,5
46.1155,-89.3569,5
46.1154,-89.3699,5
46.1064,-89.3696,5
46.0974,-89.3694,5
46.0972,-89.3823,5
46.097,-89.3953,5
46.0968,-89.4083,5
46.7055,-88.9269,6
46.7145,-88.9271,6
46.7144,-88.9402,6
46.7142,-88.9533,6
46.7141,-88.9665,6
46.714,-88.9796,6
46.723,-88.9798,6
46.7228,-88.9929,6
46.7227,-89.006,6
46.7317,-89.0062,6
46.7316,-89.0194,6
46.7406,-89.0196,6
46.7404,-89.0327,6
46.7494,-89.0329,6
46.7584,-89.0331,6
46.7583,-89.0462,6
46.7582,-89.0594,6
46.7672,-89.0596,6
46.767,-89.0727,6
46.7669,-89.0859,6
46.7579,-89.0856,6
46.7577,-89.0988,6
46.7487,-89.0986,6
46.7486,-89.1117,6
46.7396,-89.1115,6
46.7395,-89.1246,6
46.7305,-89.1244,6
46.7303,-89.1376,6
46.7302,-89.1507,6
46.7392,-89.1509,6
46.739,-89.164,6
46.748,-89.1643,6
46.757,-89.1645,6
46.7569,-89.1776,6
46.7659,-89.1778,6
46.7749,-89.1781,6
46.7747,-89.1912,6
46.7837,-89.1914,6
46.7835,-89.2046,6
46.7834,-89.2177,6
46.7924,-89.2179,6
46.7922,-89.2311,6
46.8012,-89.2313,6
46.8011,-89.2445,6
46.8101,-89.2447,6
46.8191,-89.2449,6
46.8189,-89.2581,6
46.8279,-89.2583,6
46.8277,-89.2715,6
46.8367,-89.2717,6
46.8457,-89.2719,6
46.8547,-89.2722,6
46.8546,-89.2853,6
46.8636,-89.2856,6
46.8634,-89.2987,6
46.8724,-89.299,6
46.8722,-89.3122,6
46.8812,-89.3124,6
46.8814,-89.2992,6
46.8816,-89.2861,6
46.8906,-89.2863,6
46.8907,-89.2731,6
46.8909,-89.26,6
46.8999,-89.2602,6
46.9001,-89.247,6
46.9002,-89.2339,6
46.9092,-89.2341,6
46.9094,-89.2209,6
46.9095,-89.2077,6
46.9185,-89.208,6
46.9275,-89.2082,6
46.9277,-89.195,6
46.9367,-89.1952,6
46.9368,-89.1821,6
46.9458,-89.1823,6
46.9548,-89.1825,6
46.955,-89.1693,6
46.9551,-89.1561,6
46.9641,-89.1564,6
46.9643,-89.1432,6
46.9733,-89.1434,6
46.9823,-89.1436,6
46.9824,-89.1304,6
46.9914,-89.1306,6
46.9916,-89.1174,6
46.9826,-89.1172,6
46.9827,-89.104,6
46.9829,-89.0908,6
46.983,-89.0776,6
46.9832,-89.0645,6
46.9833,-89.0513,6
46.9923,-89.0515,6
46.9924,-89.0383,6
46.9926,-89.0251,6
46.9927,-89.0119,6
47.0017,-89.0121,6
47.0018,-88.9989,6
47.002,-88.9857,6
47.0021,-88.9725,6
47.0022,-88.9593,6
47.0112,-88.9595,6
47.0113,-88.9463,6
47.0203,-88.9465,6
47.0205,-88.9332,6
47.0295,-88.9334,6
47.0385,-88.9336,6
47.0386,-88.9204,6
47.0476,-88.9206,6
47.0477,-88.9074,6
47.0567,-88.9076,6
47.0657,-88.9077,6
47.0747,-88.9079,6
47.0837,-88.9081,6
47.0838,-88.8949,6
47.0928,-88.8951,6
47.093,-88.8818,6
47.102,-88.882,6
47.1021,-88.8688,6
47.1022,-88.8556,6
47.1112,-88.8557,6
47.1113,-88.8425,6
47.1114,-88.8293,6
47.1204,-88.8294,6
47.1294,-88.8296,6
47.1295,-88.8164,6
47.1385,-88.8165,6
47.1386,-88.8033,6
47.1387,-88.7901,6
47.1477,-88.7902,6
47.1479,-88.777,6
47.148,-88.7638,6
47.157,-88.7639,6
47.1571,-88.7507,6
47.1661,-88.7508,6
47.1662,-88.7376,6
47.1752,-88.7378,6
47.1753,-88.7245,6
47.1843,-88.7247,6
47.1844,-88.7114,6
47.1934,-88.7116,6
47.1935,-88.6983,6
47.2025,-88.6985,6
47.2026,-88.6852,6
47.2116,-88.6854,6
47.2117,-88.6721,6
47.2118,-88.6589,6
47.2208,-88.659,6
47.2209,-88.6457,6
47.2209,-88.6325,6
47.221,-88.6192,6
47.2211,-88.606,6
47.2301,-88.6061,6
47.2302,-88.5929,6
47.2303,-88.5796,6
47.2393,-88.5797,6
47.2394,-88.5665,6
47.2484,-88.5666,6
47.2485,-88.5533,6
47.2575,-88.5534,6
47.2575,-88.5402,6
47.2665,-88.5403,6
47.2666,-88.527,6
47.2756,-88.5272,6
47.2757,-88.5139,6
47.2847,-88.514,6
47.2848,-88.5007,6
47.2938,-88.5008,6
47.2939,-88.4876,6
47.3029,-88.4877,6
47.3119,-88.4878,6
47.3119,-88.4745,6
47.3209,-88.4746,6
47.321,-88.4613,6
47.33,-88.4614,6
47.339,-88.4615,6
47.3391,-88.4483,6
47.3481,-88.4484,6
47.3481,-88.4351,6
47.3571,-88.4352,6
47.3572,-88.4219,6
47.3662,-88.422,6
47.3663,-88.4087,6
47.3753,-88.4088,6
47.3753,-88.3955,6
47.3754,-88.3822,6
47.3844,-88.3823,6
47.3845,-88.369,6
47.3845,-88.3557,6
47.3846,-88.3424,6
47.3936,-88.3425,6
47.3936,-88.3292,6
47.3937,-88.3159,6
47.4027,-88.316,6
47.4027,-88.3027,6
47.4117,-88.3028,6
47.4118,-88.2895,6
47.4208,-88.2895,6
47.4208,-88.2762,6
47.4209,-88.2629,6
47.4209,-88.2496,6
47.421,-88.2363,6
47.43,-88.2364,6
47.43,-88.2231,6
47.4301,-88.2098,6
47.4391,-88.2098,6
47.4481,-88.2099,6
47.4481,-88.1966,6
47.4482,-88.1833,6
47.4482,-88.17,6
47.4482,-88.1567,6
47.4483,-88.1434,6
47.4573,-88.1434,6
47.4573,-88.1301,6
47.4573,-88.1168,6
47.4574,-88.1035,6
47.4574,-88.0902,6
47.4574,-88.0768,6
47.4574,-88.0635,6
47.4664,-88.0636,6
47.4665,-88.0503,6
47.4665,-88.0369,6
47.4665,-88.0236,6
47.4665,-88.0103,6
47.4666,-87.997,6
47.4756,-87.997,6
47.4756,-87.9837,6
47.4756,-87.9704,6
47.4756,-87.9571,6
47.4756,-87.9437,6
47.4756,-87.9304,6
47.4756,-87.9171,6
47.4756,-87.9038,6
47.4666,-87.9038,6
47.4666,-87.8905,6
47.4666,-87.8772,6
47.4666,-87.8638,6
47.4666,-87.8505,6
47.4666,-87.8372,6
47.4666,-87.8239,6
47.4666,-87.8106,6
47.4666,-87.7973,6
47.4666,-87.7839,6
47.4576,-87.784,6
47.4576,-87.7706,6
47.4576,-87.7573,6
47.4576,-87.744,6
47.4486,-87.744,6
47.4486,-87.7307,6
47.4396,-87.7307,6
47.4396,-87.7174,6
47.4306,-87.7175,6
47.4305,-87.7042,6
47.4215,-87.7042,6
47.4125,-87.7042,6
47.4035,-87.7042,6
47.3945,-87.7043,6
47.3946,-87.7175,6
47.3946,-87.7308,6
47.3946,-87.7441,6
47.3946,-87.7574,6
47.3856,-87.7575,6
47.3856,-87.7708,6
47.3856,-87.784,6
47.3856,-87.7973,6
47.3856,-87.8106,6
47.3766,-87.8106,6
47.3766,-87.8239,6
47.3856,-87.8239,6
47.3856,-87.8372,6
47.3856,-87.8505,6
47.3946,-87.8505,6
47.3946,-87.8638,6
47.3946,-87.8771,6
47.3856,-87.8771,6
47.3856,-87.8904,6
47.3856,-87.9037,6
47.3856,-87.917,6
47.3856,-87.9303,6
47.3856,-87.9436,6
47.3856,-87.9569,6
47.3766,-87.9569,6
47.3676,-87.9568,6
47.3586,-87.9568,6
47.3586,-87.9435,6
47.3496,-87.9435,6
47.3406,-87.9435,6
47.3316,-87.9435,6
47.3316,-87.9568,6
47.3226,-87.9568,6
47.3226,-87.97,6
47.3136,-87.97,6
47.3135,-87.9833,6
47.3135,-87.9966,6
47.3045,-87.9965,6
47.3045,-88.0098,6
47.3045,-88.0231,6
47.2955,-88.0231,6
47.2955,-88.0363,6
47.2954,-88.0496,6
47.2864,-88.0496,6
47.2864,-88.0628,6
47.2774,-88.0628,6
47.2774,-88.0761,6
47.2684,-88.076,6
47.2684,-88.0893,6
47.2594,-88.0893,6
47.2593,-88.1025,6
47.2503,-88.1025,6
47.2503,-88.1157,6
47.2413,-88.1157,6
47.2413,-88.1289,6
47.2323,-88.1289,6
47.2322,-88.1422,6
47.2232,-88.1421,6
47.2232,-88.1554,6
47.2142,-88.1553,6
47.2142,-88.1686,6
47.2052,-88.1685,6
47.2051,-88.1818,6
47.2051,-88.195,6
47.205,-88.2083,6
47.205,-88.2215,6
47.196,-88.2214,6
47.187,-88.2214,6
47.187,-88.2346,6
47.178,-88.2346,6
47.169,-88.2345,6
47.16,-88.2344,6
47.151,-88.2344,6
47.142,-88.2343,6
47.133,-88.2342,6
47.1329,-88.2475,6
47.1329,-88.2607,6
47.1419,-88.2608,6
47.1418,-88.274,6
47.1328,-88.2739,6
47.1238,-88.2739,6
47.1238,-88.2871,6
47.1148,-88.287,6
47.1058,-88.2869,6
47.1057,-88.3002,6
47.0967,-88.3001,6
47.0877,-88.3,6
47.0877,-88.3132,6
47.0787,-88.3132,6
47.0786,-88.3264,6
47.0785,-88.3396,6
47.0695,-88.3395,6
47.0695,-88.3527,6
47.0605,-88.3526,6
47.0515,-88.3526,6
47.0425,-88.3525,6
47.0335,-88.3524,6
47.0334,-88.3656,6
47.0244,-88.3655,6
47.0154,-88.3654,6
47.0064,-88.3653,6
47.0064,-88.3785,6
46.9974,-88.3784,6
46.9973,-88.3916,6
46.9883,-88.3915,6
46.9882,-88.4047,6
46.9792,-88.4046,6
46.9792,-88.4178,6
46.9791,-88.431,6
46.9881,-88.4311,6
46.9971,-88.4312,6
46.997,-88.4444,6
47.006,-88.4445,6
47.006,-88.4577,6
47.0059,-88.4709,6
47.0149,-88.471,6
47.0148,-88.4842,6
47.0238,-88.4843,6
47.0238,-88.4975,6
47.0148,-88.4974,6
47.0147,-88.5106,6
47.0057,-88.5105,6
47.0056,-88.5237,6
46.9966,-88.5236,6
46.9965,-88.5368,6
46.9875,-88.5367,6
46.9874,-88.5499,6
46.9784,-88.5498,6
46.9694,-88.5497,6
46.9694,-88.5628,6
46.9604,-88.5627,6
46.9514,-88.5626,6
46.9513,-88.5758,6
46.9512,-88.589,6
46.9422,-88.5888,6
46.9332,-88.5887,6
46.9331,-88.6019,6
46.9241,-88.6018,6
46.924,-88.615,6
46.9239,-88.6281,6
46.9238,-88.6413,6
46.9328,-88.6415,6
46.9418,-88.6416,6
46.9419,-88.6284,6
46.9509,-88.6285,6
46.9599,-88.6287,6
46.9689,-88.6288,6
46.969,-88.6156,6
46.978,-88.6157,6
46.987,-88.6159,6
46.9871,-88.6027,6
46.9961,-88.6028,6
46.9962,-88.5896,6
47.0052,-88.5897,6
47.0053,-88.5765,6
47.0143,-88.5766,6
47.0144,-88.5634,6
47.0234,-88.5636,6
47.0234,-88.5504,6
47.0324,-88.5505,6
47.0414,-88.5506,6
47.0414,-88.5638,6
47.0413,-88.577,6
47.0323,-88.5769,6
47.0322,-88.5901,6
47.0232,-88.59,6
47.0231,-88.6032,6
47.0141,-88.603,6
47.014,-88.6162,6
