lat,long,subbasin
42.6929,-82.5317,1
42.702,-82.5317,1
42.702,-82.544,1
42.7111,-82.544,1
42.7111,-82.5563,1
42.7201,-82.5563,1
42.7292,-82.5563,1
42.7382,-82.5562,1
42.7473,-82.5562,1
42.7563,-82.5562,1
42.7564,-82.5685,1
42.7654,-82.5685,1
42.7745,-82.5685,1
42.7835,-82.5685,1
42.7835,-82.5808,1
42.7835,-82.5931,1
42.7926,-82.5931,1
42.7926,-82.6055,1
42.8017,-82.6054,1
42.8017,-82.6178,1
42.8017,-82.6301,1
42.8017,-82.6425,1
42.8107,-82.6424,1
42.8107,-82.6548,1
42.8108,-82.6671,1
42.8108,-82.6795,1
42.8108,-82.6918,1
42.8108,-82.7042,1
42.8198,-82.7042,1
42.8198,-82.7165,1
42.8198,-82.7288,1
42.8198,-82.7412,1
42.8289,-82.7412,1
42.8289,-82.7535,1
42.8379,-82.7535,1
42.8379,-82.7659,1
42.847,-82.7659,1
42.847,-82.7782,1
42.856,-82.7783,1
42.856,-82.7906,1
42.8651,-82.7906,1
42.865,-82.803,1
42.8741,-82.803,1
42.8741,-82.8153,1
42.8831,-82.8153,1
42.8831,-82.8277,1
42.8831,-82.8401,1
42.8922,-82.8401,1
42.8922,-82.8524,1
42.9012,-82.8525,1
42.9012,-82.8648,1
42.9102,-82.8648,1
42.9193,-82.8649,1
42.9284,-82.8649,1
42.9283,-82.8772,1
42.9374,-82.8773,1
42.9464,-82.8773,1
42.9464,-82.8897,1
42.9464,-82.902,1
42.9464,-82.9144,1
42.9464,-82.9268,1
42.9463,-82.9391,1
42.9463,-82.9515,1
42.9463,-82.9639,1
42.9372,-82.9638,1
42.9372,-82.9762,1
42.9372,-82.9886,1
42.9371,-83.0009,1
42.9462,-83.001,1
42.9462,-83.0133,1
42.9552,-83.0134,1
42.9552,-83.0258,1
42.9551,-83.0381,1
42.9461,-83.0381,1
42.9461,-83.0505,1
42.937,-83.0504,1
42.937,-83.0628,1
42.9279,-83.0627,1
42.9279,-83.0751,1
42.9278,-83.0874,1
42.9188,-83.0874,1
42.9187,-83.0998,1
42.9097,-83.0997,1
42.9096,-83.1121,1
42.9006,-83.112,1
42.9005,-83.1244,1
42.9005,-83.1367,1
42.8914,-83.1367,1
42.8914,-83.149,1
42.8914,-83.1614,1
42.8823,-83.1613,1
42.8823,-83.1737,1
42.8822,-83.186,1
42.8913,-83.1861,1
42.9003,-83.1862,1
42.9094,-83.1862,1
42.9184,-83.1863,1
42.9275,-83.1864,1
42.9365,-83.1864,1
42.9366,-83.1741,1
42.9456,-83.1741,1
42.9457,-83.1618,1
42.9547,-83.1618,1
42.9548,-83.1495,1
42.9638,-83.1495,1
42.9729,-83.1496,1
42.9819,-83.1497,1
42.9819,-83.162,1
42.9909,-83.1621,1
42.9909,-83.1745,1
42.9999,-83.1745,1
43.009,-83.1746,1
43.0089,-83.187,1
43.018,-83.1871,1
43.0271,-83.1871,1
43.027,-83.1995,1
43.0361,-83.1996,1
43.0361,-83.1872,1
43.0362,-83.1748,1
43.0362,-83.1624,1
43.0453,-83.1625,1
43.0543,-83.1626,1
43.0634,-83.1626,1
43.0633,-83.175,1
43.0724,-83.1751,1
43.0814,-83.1752,1
43.0905,-83.1752,1
43.0904,-83.1876,1
43.0995,-83.1877,1
43.1085,-83.1878,1
43.1176,-83.1878,1
43.1266,-83.1879,1
43.1357,-83.188,1
43.1447,-83.1881,1
43.1448,-83.1756,1
43.1448,-83.1632,1
43.1449,-83.1508,1
43.1358,-83.1508,1
43.1359,-83.1384,1
43.1359,-83.1259,1
